ProviderID, City, State, ZIPCode, PhoneNumber, Score
10044, HAMILTON, AL, 35570, 2059216200, 1.594
10044, HAMILTON, AL, 35570, 2059216200, 4104
10044, HAMILTON, AL, 35570, 2059216200, 1.879
31300, HAMILTON, AL, 35570, 2059216200, 0
10044, HAMILTON, AL, 35570, 2059216200, 0
10045, FAYETTE, AL, 35555, 2059325966, NotAvailable
10038, FAYETTE, AL, 35555, 2059325966, NotAvailable
10045, FAYETTE, AL, 35555, 2059325966, 402
10045, FAYETTE, AL, 35555, 2059325966, 0.491
10158, FAYETTE, AL, 35555, 2059325966, 0
10045, FAYETTE, AL, 35555, 2059325966, NotAvailable
10045, FAYETTE, AL, 35555, 2059325966, NotAvailable
10012, FAYETTE, AL, 35555, 2059325966, NotAvailable
10045, FAYETTE, AL, 35555, 2059325966, 29
30002, FAYETTE, AL, 35555, 2059325966, 0.044
10045, FAYETTE, AL, 35555, 2059325966, 0
30061, FAYETTE, AL, 35555, 2059325966, NotAvailable
10125, FAYETTE, AL, 35555, 2059325966, 0.192
10045, FAYETTE, AL, 35555, 2059325966, 3.787
10045, FAYETTE, AL, 35555, 2059325966, 1110
21313, FAYETTE, AL, 35555, 2059325966, 1.745
30132, FAYETTE, AL, 35555, 2059325966, 2
10045, FAYETTE, AL, 35555, 2059325966, 1.146
10045, FAYETTE, AL, 35555, 2059325966, NotAvailable
10045, FAYETTE, AL, 35555, 2059325966, NotAvailable
30038, FAYETTE, AL, 35555, 2059325966, 104
30136, FAYETTE, AL, 35555, 2059325966, 0.135
10019, FAYETTE, AL, 35555, 2059325966, 0
10045, FAYETTE, AL, 35555, 2059325966, NotAvailable
31312, FAYETTE, AL, 35555, 2059325966, NotAvailable
10045, FAYETTE, AL, 35555, 2059325966, NotAvailable
10045, FAYETTE, AL, 35555, 2059325966, 9
10045, FAYETTE, AL, 35555, 2059325966, 0.267
10045, FAYETTE, AL, 35555, 2059325966, 0
10139, FAYETTE, AL, 35555, 2059325966, NotAvailable
10045, FAYETTE, AL, 35555, 2059325966, NotAvailable
10045, FAYETTE, AL, 35555, 2059325966, NotAvailable
10045, FAYETTE, AL, 35555, 2059325966, NotAvailable
10045, FAYETTE, AL, 35555, 2059325966, NotAvailable
10045, FAYETTE, AL, 35555, 2059325966, NotAvailable
10045, FAYETTE, AL, 35555, 2059325966, NotAvailable
10045, FAYETTE, AL, 35555, 2059325966, NotAvailable
10045, FAYETTE, AL, 35555, 2059325966, NotAvailable
10045, FAYETTE, AL, 35555, 2059325966, 5946
10139, FAYETTE, AL, 35555, 2059325966, 0.213
10091, FAYETTE, AL, 35555, 2059325966, 0
10045, FAYETTE, AL, 35555, 2059325966, NotAvailable
10045, FAYETTE, AL, 35555, 2059325966, 0.614
10045, FAYETTE, AL, 35555, 2059325966, 3.717
10045, FAYETTE, AL, 35555, 2059325966, 5946
10045, FAYETTE, AL, 35555, 2059325966, 2.982
10045, FAYETTE, AL, 35555, 2059325966, 5
10051, FAYETTE, AL, 35555, 2059325966, 1.677
10046, GADSDEN, AL, 35901, 2565435200, NotAvailable
10046, GADSDEN, AL, 35901, 2565435200, 0.571
21310, GADSDEN, AL, 35901, 2565435200, 3659
10046, GADSDEN, AL, 35901, 2565435200, 5.242
10046, GADSDEN, AL, 35901, 2565435200, 0
10046, GADSDEN, AL, 35901, 2565435200, 0
10033, GADSDEN, AL, 35901, 2565435200, NotAvailable
30105, GADSDEN, AL, 35901, 2565435200, 1.085
10046, GADSDEN, AL, 35901, 2565435200, 1840
10046, GADSDEN, AL, 35901, 2565435200, 2.761
10046, GADSDEN, AL, 35901, 2565435200, 0
10046, GADSDEN, AL, 35901, 2565435200, 0
11302, GADSDEN, AL, 35901, 2565435200, 0.715
21302, GADSDEN, AL, 35901, 2565435200, 1.985
10046, GADSDEN, AL, 35901, 2565435200, 8299
10046, GADSDEN, AL, 35901, 2565435200, 12.183
10046, GADSDEN, AL, 35901, 2565435200, 15
10046, GADSDEN, AL, 35901, 2565435200, 1.231
30073, GADSDEN, AL, 35901, 2565435200, 0.852
10046, GADSDEN, AL, 35901, 2565435200, 3.205
10040, GADSDEN, AL, 35901, 2565435200, 4295
10046, GADSDEN, AL, 35901, 2565435200, 5.154
10046, GADSDEN, AL, 35901, 2565435200, 9
31305, GADSDEN, AL, 35901, 2565435200, 1.746
20024, GADSDEN, AL, 35901, 2565435200, 0.027
10046, GADSDEN, AL, 35901, 2565435200, 2.667
10046, GADSDEN, AL, 35901, 2565435200, 53
10046, GADSDEN, AL, 35901, 2565435200, 1.849
30013, GADSDEN, AL, 35901, 2565435200, 1
10046, GADSDEN, AL, 35901, 2565435200, 0.541
10110, GADSDEN, AL, 35901, 2565435200, NotAvailable
30107, GADSDEN, AL, 35901, 2565435200, NotAvailable
10046, GADSDEN, AL, 35901, 2565435200, 4
10046, GADSDEN, AL, 35901, 2565435200, 0.039
10046, GADSDEN, AL, 35901, 2565435200, 0
21310, GADSDEN, AL, 35901, 2565435200, NotAvailable
30065, GADSDEN, AL, 35901, 2565435200, 0.029
10046, GADSDEN, AL, 35901, 2565435200, 2.826
10118, GADSDEN, AL, 35901, 2565435200, 37079
10033, GADSDEN, AL, 35901, 2565435200, 1.745
10023, GADSDEN, AL, 35901, 2565435200, 1
10046, GADSDEN, AL, 35901, 2565435200, 0.573
10079, GADSDEN, AL, 35901, 2565435200, 0.375
10046, GADSDEN, AL, 35901, 2565435200, 1.04
10046, GADSDEN, AL, 35901, 2565435200, 37079
10046, GADSDEN, AL, 35901, 2565435200, 23.264
10062, GADSDEN, AL, 35901, 2565435200, 15
10046, GADSDEN, AL, 35901, 2565435200, 0.645
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10021, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10044, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10118, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
31304, GEORGIANA, AL, 36033, 3343762205, 258
30062, GEORGIANA, AL, 36033, 3343762205, 0.491
31315, GEORGIANA, AL, 36033, 3343762205, 0
30103, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10164, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10131, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10012, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10114, GEORGIANA, AL, 36033, 3343762205, NotAvailable
30068, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10005, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, 1750
10047, GEORGIANA, AL, 36033, 3343762205, 0.05
30002, GEORGIANA, AL, 36033, 3343762205, 0
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10047, GEORGIANA, AL, 36033, 3343762205, NotAvailable
30055, GEORGIANA, AL, 36033, 3343762205, 1750
10047, GEORGIANA, AL, 36033, 3343762205, 0.763
10047, GEORGIANA, AL, 36033, 3343762205, 0
30108, GEORGIANA, AL, 36033, 3343762205, NotAvailable
10049, ENTERPRISE, AL, 36330, 3343470584, NotAvailable
10049, ENTERPRISE, AL, 36330, 3343470584, NotAvailable
10049, ENTERPRISE, AL, 36330, 3343470584, 85
10049, ENTERPRISE, AL, 36330, 3343470584, 0.129
10049, ENTERPRISE, AL, 36330, 3343470584, 0
10049, ENTERPRISE, AL, 36330, 3343470584, NotAvailable
10049, ENTERPRISE, AL, 36330, 3343470584, NotAvailable
10049, ENTERPRISE, AL, 36330, 3343470584, NotAvailable
10049, ENTERPRISE, AL, 36330, 3343470584, 85
30120, ENTERPRISE, AL, 36330, 3343470584, 0.129
10049, ENTERPRISE, AL, 36330, 3343470584, 0
20008, ENTERPRISE, AL, 36330, 3343470584, NotAvailable
10049, ENTERPRISE, AL, 36330, 3343470584, NotAvailable
10049, ENTERPRISE, AL, 36330, 3343470584, 1.279
30077, ENTERPRISE, AL, 36330, 3343470584, 1582
10049, ENTERPRISE, AL, 36330, 3343470584, 2.343
10049, ENTERPRISE, AL, 36330, 3343470584, 0
21303, ENTERPRISE, AL, 36330, 3343470584, 0
10049, ENTERPRISE, AL, 36330, 3343470584, NotAvailable
10049, ENTERPRISE, AL, 36330, 3343470584, NotAvailable
10049, ENTERPRISE, AL, 36330, 3343470584, 628
10049, ENTERPRISE, AL, 36330, 3343470584, 0.817
10049, ENTERPRISE, AL, 36330, 3343470584, 0
10049, ENTERPRISE, AL, 36330, 3343470584, NotAvailable
10049, ENTERPRISE, AL, 36330, 3343470584, NotAvailable
10049, ENTERPRISE, AL, 36330, 3343470584, NotAvailable
10049, ENTERPRISE, AL, 36330, 3343470584, 12
10049, ENTERPRISE, AL, 36330, 3343470584, 0.389
10056, ENTERPRISE, AL, 36330, 3343470584, 0
10049, ENTERPRISE, AL, 36330, 3343470584, NotAvailable
10049, ENTERPRISE, AL, 36330, 3343470584, 0.047
10073, ENTERPRISE, AL, 36330, 3343470584, 4.618
30033, ENTERPRISE, AL, 36330, 3343470584, 81
30117, ENTERPRISE, AL, 36330, 3343470584, 1.068
30010, ENTERPRISE, AL, 36330, 3343470584, 1
10049, ENTERPRISE, AL, 36330, 3343470584, 0.936
10049, ENTERPRISE, AL, 36330, 3343470584, NotAvailable
10040, ENTERPRISE, AL, 36330, 3343470584, NotAvailable
31315, ENTERPRISE, AL, 36330, 3343470584, 8263
10049, ENTERPRISE, AL, 36330, 3343470584, 0.296
10049, ENTERPRISE, AL, 36330, 3343470584, 0
10049, ENTERPRISE, AL, 36330, 3343470584, NotAvailable
10049, ENTERPRISE, AL, 36330, 3343470584, 0.082
10049, ENTERPRISE, AL, 36330, 3343470584, 1.62
10049, ENTERPRISE, AL, 36330, 3343470584, 8213
10049, ENTERPRISE, AL, 36330, 3343470584, 4.08
10049, ENTERPRISE, AL, 36330, 3343470584, 2
31307, ENTERPRISE, AL, 36330, 3343470584, 0.49
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
10011, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
30030, EUTAW, AL, 35462, 2053723388, NotAvailable
10139, EUTAW, AL, 35462, 2053723388, NotAvailable
10056, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
10021, EUTAW, AL, 35462, 2053723388, NotAvailable
10036, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, 32
10073, EUTAW, AL, 35462, 2053723388, 0.061
10051, EUTAW, AL, 35462, 2053723388, 0
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
10046, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
30132, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
10036, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
10011, EUTAW, AL, 35462, 2053723388, NotAvailable
30123, EUTAW, AL, 35462, 2053723388, NotAvailable
30068, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
20017, EUTAW, AL, 35462, 2053723388, NotAvailable
21303, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, 837
10051, EUTAW, AL, 35462, 2053723388, 0.03
10051, EUTAW, AL, 35462, 2053723388, 0
10055, EUTAW, AL, 35462, 2053723388, NotAvailable
21306, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
10051, EUTAW, AL, 35462, 2053723388, 857
11300, EUTAW, AL, 35462, 2053723388, 0.436
10051, EUTAW, AL, 35462, 2053723388, 2
10051, EUTAW, AL, 35462, 2053723388, NotAvailable
10102, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10089, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10038, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10005, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, 42
31315, DADEVILLE, AL, 36853, 2568257821, 0.08
10052, DADEVILLE, AL, 36853, 2568257821, 0
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
20006, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
30101, DADEVILLE, AL, 36853, 2568257821, NotAvailable
30092, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
30007, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
30088, DADEVILLE, AL, 36853, 2568257821, NotAvailable
21312, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
21303, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10052, DADEVILLE, AL, 36853, 2568257821, NotAvailable
30013, DADEVILLE, AL, 36853, 2568257821, 10
10039, DADEVILLE, AL, 36853, 2568257821, 0.004
10130, DADEVILLE, AL, 36853, 2568257821, 0
30036, DADEVILLE, AL, 36853, 2568257821, NotAvailable
10055, DOTHAN, AL, 36305, 3347935000, 0.161
10007, DOTHAN, AL, 36305, 3347935000, 0.975
10055, DOTHAN, AL, 36305, 3347935000, 6513
10044, DOTHAN, AL, 36305, 3347935000, 11.364
10055, DOTHAN, AL, 36305, 3347935000, 5
30006, DOTHAN, AL, 36305, 3347935000, 0.44
10055, DOTHAN, AL, 36305, 3347935000, 0.117
10055, DOTHAN, AL, 36305, 3347935000, 1.254
10148, DOTHAN, AL, 36305, 3347935000, 3226
10055, DOTHAN, AL, 36305, 3347935000, 6.51
10055, DOTHAN, AL, 36305, 3347935000, 3
10055, DOTHAN, AL, 36305, 3347935000, 0.461
30108, DOTHAN, AL, 36305, 3347935000, 0.393
31313, DOTHAN, AL, 36305, 3347935000, 1.177
10055, DOTHAN, AL, 36305, 3347935000, 9091
10046, DOTHAN, AL, 36305, 3347935000, 18.407
10055, DOTHAN, AL, 36305, 3347935000, 13
10055, DOTHAN, AL, 36305, 3347935000, 0.706
10055, DOTHAN, AL, 36305, 3347935000, 0.434
10055, DOTHAN, AL, 36305, 3347935000, 1.522
10055, DOTHAN, AL, 36305, 3347935000, 5433
30024, DOTHAN, AL, 36305, 3347935000, 11.713
30065, DOTHAN, AL, 36305, 3347935000, 10
10055, DOTHAN, AL, 36305, 3347935000, 0.854
30093, DOTHAN, AL, 36305, 3347935000, 0.591
10055, DOTHAN, AL, 36305, 3347935000, 3.035
10055, DOTHAN, AL, 36305, 3347935000, 119
10036, DOTHAN, AL, 36305, 3347935000, 4.112
10055, DOTHAN, AL, 36305, 3347935000, 6
10055, DOTHAN, AL, 36305, 3347935000, 1.459
10055, DOTHAN, AL, 36305, 3347935000, 0.139
10055, DOTHAN, AL, 36305, 3347935000, 2.745
10038, DOTHAN, AL, 36305, 3347935000, 220
10055, DOTHAN, AL, 36305, 3347935000, 2.407
10055, DOTHAN, AL, 36305, 3347935000, 2
10112, DOTHAN, AL, 36305, 3347935000, 0.831
10055, DOTHAN, AL, 36305, 3347935000, 0.021
10055, DOTHAN, AL, 36305, 3347935000, 2.113
10055, DOTHAN, AL, 36305, 3347935000, 45664
10055, DOTHAN, AL, 36305, 3347935000, 2.334
10055, DOTHAN, AL, 36305, 3347935000, 1
10055, DOTHAN, AL, 36305, 3347935000, 0.428
10083, DOTHAN, AL, 36305, 3347935000, 0.538
10129, DOTHAN, AL, 36305, 3347935000, 1.165
10055, DOTHAN, AL, 36305, 3347935000, 45664
10055, DOTHAN, AL, 36305, 3347935000, 32.237
21311, DOTHAN, AL, 36305, 3347935000, 26
10055, DOTHAN, AL, 36305, 3347935000, 0.807
30023, BIRMINGHAM, AL, 35205, 2059397000, 0.182
10056, BIRMINGHAM, AL, 35205, 2059397000, 0.685
10056, BIRMINGHAM, AL, 35205, 2059397000, 14062
10056, BIRMINGHAM, AL, 35205, 2059397000, 24.098
10056, BIRMINGHAM, AL, 35205, 2059397000, 9
10056, BIRMINGHAM, AL, 35205, 2059397000, 0.373
10056, BIRMINGHAM, AL, 35205, 2059397000, 0.193
10056, BIRMINGHAM, AL, 35205, 2059397000, 0.872
10056, BIRMINGHAM, AL, 35205, 2059397000, 8507
10056, BIRMINGHAM, AL, 35205, 2059397000, 15.884
10056, BIRMINGHAM, AL, 35205, 2059397000, 7
10087, BIRMINGHAM, AL, 35205, 2059397000, 0.441
10056, BIRMINGHAM, AL, 35205, 2059397000, 0.111
10056, BIRMINGHAM, AL, 35205, 2059397000, 0.456
10056, BIRMINGHAM, AL, 35205, 2059397000, 18282
10056, BIRMINGHAM, AL, 35205, 2059397000, 33.327
10056, BIRMINGHAM, AL, 35205, 2059397000, 8
10056, BIRMINGHAM, AL, 35205, 2059397000, 0.24
10056, BIRMINGHAM, AL, 35205, 2059397000, 0.068
10056, BIRMINGHAM, AL, 35205, 2059397000, 0.514
10056, BIRMINGHAM, AL, 35205, 2059397000, 10471
10056, BIRMINGHAM, AL, 35205, 2059397000, 18.764
10056, BIRMINGHAM, AL, 35205, 2059397000, 4
10056, BIRMINGHAM, AL, 35205, 2059397000, 0.213
10056, BIRMINGHAM, AL, 35205, 2059397000, 0.142
10056, BIRMINGHAM, AL, 35205, 2059397000, 1.076
10056, BIRMINGHAM, AL, 35205, 2059397000, 283
10100, BIRMINGHAM, AL, 35205, 2059397000, 8.966
10056, BIRMINGHAM, AL, 35205, 2059397000, 4
10056, BIRMINGHAM, AL, 35205, 2059397000, 0.446
10056, BIRMINGHAM, AL, 35205, 2059397000, 0.275
10056, BIRMINGHAM, AL, 35205, 2059397000, 2.091
31309, BIRMINGHAM, AL, 35205, 2059397000, 518
10056, BIRMINGHAM, AL, 35205, 2059397000, 4.614
10056, BIRMINGHAM, AL, 35205, 2059397000, 4
10131, BIRMINGHAM, AL, 35205, 2059397000, 0.867
10056, BIRMINGHAM, AL, 35205, 2059397000, 0.813
21305, BIRMINGHAM, AL, 35205, 2059397000, 2.55
10056, BIRMINGHAM, AL, 35205, 2059397000, 120246
10056, BIRMINGHAM, AL, 35205, 2059397000, 8.001
10056, BIRMINGHAM, AL, 35205, 2059397000, 12
10056, BIRMINGHAM, AL, 35205, 2059397000, 1.5
10016, BIRMINGHAM, AL, 35205, 2059397000, 0.685
10056, BIRMINGHAM, AL, 35205, 2059397000, 1.127
10056, BIRMINGHAM, AL, 35205, 2059397000, 103687
10056, BIRMINGHAM, AL, 35205, 2059397000, 70.03
20024, BIRMINGHAM, AL, 35205, 2059397000, 62
10056, BIRMINGHAM, AL, 35205, 2059397000, 0.885
30011, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, 6
10029, CENTREVILLE, AL, 35042, 2059264881, 0.009
30103, CENTREVILLE, AL, 35042, 2059264881, 0
10058, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
20017, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10016, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10087, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, 311
10056, CENTREVILLE, AL, 35042, 2059264881, 0.591
10058, CENTREVILLE, AL, 35042, 2059264881, 0
10011, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10129, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
21306, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10131, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10113, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10101, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10168, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10023, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
30093, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10044, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, 1721
10058, CENTREVILLE, AL, 35042, 2059264881, 0.062
10058, CENTREVILLE, AL, 35042, 2059264881, 0
10058, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, NotAvailable
10058, CENTREVILLE, AL, 35042, 2059264881, 2.87
10058, CENTREVILLE, AL, 35042, 2059264881, 1721
10058, CENTREVILLE, AL, 35042, 2059264881, 1.044
31309, CENTREVILLE, AL, 35042, 2059264881, 0
10058, CENTREVILLE, AL, 35042, 2059264881, 0
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, 120
10059, MOULTON, AL, 35650, 2569742200, 0.144
10059, MOULTON, AL, 35650, 2569742200, 0
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
30002, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
10120, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
30016, MOULTON, AL, 35650, 2569742200, NotAvailable
10056, MOULTON, AL, 35650, 2569742200, 2.746
10059, MOULTON, AL, 35650, 2569742200, 682
10059, MOULTON, AL, 35650, 2569742200, 1.091
31313, MOULTON, AL, 35650, 2569742200, 0
10059, MOULTON, AL, 35650, 2569742200, 0
30055, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
30084, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
10146, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
31305, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
30132, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, NotAvailable
10059, MOULTON, AL, 35650, 2569742200, 3747
10059, MOULTON, AL, 35650, 2569742200, 0.1
