ProviderID,City,State,ZIPCode,PhoneNumber,Score
10045,FAYETTE,AL,35555,2059325966,1.677
10046,GADSDEN,AL,35901,2565435200,NotAvailable
10046,GADSDEN,AL,35901,2565435200,0.571
10046,GADSDEN,AL,35901,2565435200,3659
10046,GADSDEN,AL,35901,2565435200,5.242
10046,GADSDEN,AL,35901,2565435200,0
10046,GADSDEN,AL,35901,2565435200,0
10046,GADSDEN,AL,35901,2565435200,NotAvailable
10046,GADSDEN,AL,35901,2565435200,1.085
10046,GADSDEN,AL,35901,2565435200,1840
10046,GADSDEN,AL,35901,2565435200,2.761
10046,GADSDEN,AL,35901,2565435200,0
10046,GADSDEN,AL,35901,2565435200,0
10046,GADSDEN,AL,35901,2565435200,0.715
10046,GADSDEN,AL,35901,2565435200,1.985
10046,GADSDEN,AL,35901,2565435200,8299
10046,GADSDEN,AL,35901,2565435200,12.183
10046,GADSDEN,AL,35901,2565435200,15
10046,GADSDEN,AL,35901,2565435200,1.231
10046,GADSDEN,AL,35901,2565435200,0.852
10046,GADSDEN,AL,35901,2565435200,3.205
10046,GADSDEN,AL,35901,2565435200,4295
10046,GADSDEN,AL,35901,2565435200,5.154
10046,GADSDEN,AL,35901,2565435200,9
10046,GADSDEN,AL,35901,2565435200,1.746
10046,GADSDEN,AL,35901,2565435200,0.027
10046,GADSDEN,AL,35901,2565435200,2.667
10046,GADSDEN,AL,35901,2565435200,53
10046,GADSDEN,AL,35901,2565435200,1.849
10046,GADSDEN,AL,35901,2565435200,1
10046,GADSDEN,AL,35901,2565435200,0.541
10046,GADSDEN,AL,35901,2565435200,NotAvailable
10046,GADSDEN,AL,35901,2565435200,NotAvailable
10046,GADSDEN,AL,35901,2565435200,4
10046,GADSDEN,AL,35901,2565435200,0.039
10046,GADSDEN,AL,35901,2565435200,0
10046,GADSDEN,AL,35901,2565435200,NotAvailable
10046,GADSDEN,AL,35901,2565435200,0.029
10046,GADSDEN,AL,35901,2565435200,2.826
10046,GADSDEN,AL,35901,2565435200,37079
10046,GADSDEN,AL,35901,2565435200,1.745
10046,GADSDEN,AL,35901,2565435200,1
10046,GADSDEN,AL,35901,2565435200,0.573
10046,GADSDEN,AL,35901,2565435200,0.375
10046,GADSDEN,AL,35901,2565435200,1.04
10046,GADSDEN,AL,35901,2565435200,37079
10046,GADSDEN,AL,35901,2565435200,23.264
10046,GADSDEN,AL,35901,2565435200,15
10046,GADSDEN,AL,35901,2565435200,0.645
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,258
10047,GEORGIANA,AL,36033,3343762205,0.491
10047,GEORGIANA,AL,36033,3343762205,0
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,1750
10047,GEORGIANA,AL,36033,3343762205,0.05
10047,GEORGIANA,AL,36033,3343762205,0
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10047,GEORGIANA,AL,36033,3343762205,1750
10047,GEORGIANA,AL,36033,3343762205,0.763
10047,GEORGIANA,AL,36033,3343762205,0
10047,GEORGIANA,AL,36033,3343762205,NotAvailable
10049,ENTERPRISE,AL,36330,3343470584,NotAvailable
10049,ENTERPRISE,AL,36330,3343470584,NotAvailable
10049,ENTERPRISE,AL,36330,3343470584,85
10049,ENTERPRISE,AL,36330,3343470584,0.129
10049,ENTERPRISE,AL,36330,3343470584,0
10049,ENTERPRISE,AL,36330,3343470584,NotAvailable
10049,ENTERPRISE,AL,36330,3343470584,NotAvailable
10049,ENTERPRISE,AL,36330,3343470584,NotAvailable
10049,ENTERPRISE,AL,36330,3343470584,85
10049,ENTERPRISE,AL,36330,3343470584,0.129
10049,ENTERPRISE,AL,36330,3343470584,0
10049,ENTERPRISE,AL,36330,3343470584,NotAvailable
10049,ENTERPRISE,AL,36330,3343470584,NotAvailable
10049,ENTERPRISE,AL,36330,3343470584,1.279
10049,ENTERPRISE,AL,36330,3343470584,1582
10049,ENTERPRISE,AL,36330,3343470584,2.343
10049,ENTERPRISE,AL,36330,3343470584,0
10049,ENTERPRISE,AL,36330,3343470584,0
10049,ENTERPRISE,AL,36330,3343470584,NotAvailable
10049,ENTERPRISE,AL,36330,3343470584,NotAvailable
10049,ENTERPRISE,AL,36330,3343470584,628
10049,ENTERPRISE,AL,36330,3343470584,0.817
10049,ENTERPRISE,AL,36330,3343470584,0
10049,ENTERPRISE,AL,36330,3343470584,NotAvailable
10049,ENTERPRISE,AL,36330,3343470584,NotAvailable
10049,ENTERPRISE,AL,36330,3343470584,NotAvailable
10049,ENTERPRISE,AL,36330,3343470584,12
10049,ENTERPRISE,AL,36330,3343470584,0.389
10049,ENTERPRISE,AL,36330,3343470584,0
10049,ENTERPRISE,AL,36330,3343470584,NotAvailable
10049,ENTERPRISE,AL,36330,3343470584,0.047
10049,ENTERPRISE,AL,36330,3343470584,4.618
10049,ENTERPRISE,AL,36330,3343470584,81
10049,ENTERPRISE,AL,36330,3343470584,1.068
10049,ENTERPRISE,AL,36330,3343470584,1
10049,ENTERPRISE,AL,36330,3343470584,0.936
10049,ENTERPRISE,AL,36330,3343470584,NotAvailable
10049,ENTERPRISE,AL,36330,3343470584,NotAvailable
10049,ENTERPRISE,AL,36330,3343470584,8263
10049,ENTERPRISE,AL,36330,3343470584,0.296
10049,ENTERPRISE,AL,36330,3343470584,0
10049,ENTERPRISE,AL,36330,3343470584,NotAvailable
10049,ENTERPRISE,AL,36330,3343470584,0.082
10049,ENTERPRISE,AL,36330,3343470584,1.62
10049,ENTERPRISE,AL,36330,3343470584,8213
10049,ENTERPRISE,AL,36330,3343470584,4.08
10049,ENTERPRISE,AL,36330,3343470584,2
10049,ENTERPRISE,AL,36330,3343470584,0.49
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,32
10051,EUTAW,AL,35462,2053723388,0.061
10051,EUTAW,AL,35462,2053723388,0
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,837
10051,EUTAW,AL,35462,2053723388,0.03
10051,EUTAW,AL,35462,2053723388,0
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,NotAvailable
10051,EUTAW,AL,35462,2053723388,857
10051,EUTAW,AL,35462,2053723388,0.436
10051,EUTAW,AL,35462,2053723388,2
10051,EUTAW,AL,35462,2053723388,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,42
10052,DADEVILLE,AL,36853,2568257821,0.08
10052,DADEVILLE,AL,36853,2568257821,0
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10052,DADEVILLE,AL,36853,2568257821,10
10052,DADEVILLE,AL,36853,2568257821,0.004
10052,DADEVILLE,AL,36853,2568257821,0
10052,DADEVILLE,AL,36853,2568257821,NotAvailable
10055,DOTHAN,AL,36305,3347935000,0.161
10055,DOTHAN,AL,36305,3347935000,0.975
10055,DOTHAN,AL,36305,3347935000,6513
10055,DOTHAN,AL,36305,3347935000,11.364
10055,DOTHAN,AL,36305,3347935000,5
10055,DOTHAN,AL,36305,3347935000,0.44
10055,DOTHAN,AL,36305,3347935000,0.117
10055,DOTHAN,AL,36305,3347935000,1.254
10055,DOTHAN,AL,36305,3347935000,3226
10055,DOTHAN,AL,36305,3347935000,6.51
10055,DOTHAN,AL,36305,3347935000,3
10055,DOTHAN,AL,36305,3347935000,0.461
10055,DOTHAN,AL,36305,3347935000,0.393
10055,DOTHAN,AL,36305,3347935000,1.177
10055,DOTHAN,AL,36305,3347935000,9091
10055,DOTHAN,AL,36305,3347935000,18.407
10055,DOTHAN,AL,36305,3347935000,13
10055,DOTHAN,AL,36305,3347935000,0.706
10055,DOTHAN,AL,36305,3347935000,0.434
10055,DOTHAN,AL,36305,3347935000,1.522
10055,DOTHAN,AL,36305,3347935000,5433
10055,DOTHAN,AL,36305,3347935000,11.713
10055,DOTHAN,AL,36305,3347935000,10
10055,DOTHAN,AL,36305,3347935000,0.854
10055,DOTHAN,AL,36305,3347935000,0.591
10055,DOTHAN,AL,36305,3347935000,3.035
10055,DOTHAN,AL,36305,3347935000,119
10055,DOTHAN,AL,36305,3347935000,4.112
10055,DOTHAN,AL,36305,3347935000,6
10055,DOTHAN,AL,36305,3347935000,1.459
10055,DOTHAN,AL,36305,3347935000,0.139
10055,DOTHAN,AL,36305,3347935000,2.745
10055,DOTHAN,AL,36305,3347935000,220
10055,DOTHAN,AL,36305,3347935000,2.407
10055,DOTHAN,AL,36305,3347935000,2
10055,DOTHAN,AL,36305,3347935000,0.831
10055,DOTHAN,AL,36305,3347935000,0.021
10055,DOTHAN,AL,36305,3347935000,2.113
10055,DOTHAN,AL,36305,3347935000,45664
10055,DOTHAN,AL,36305,3347935000,2.334
10055,DOTHAN,AL,36305,3347935000,1
10055,DOTHAN,AL,36305,3347935000,0.428
10055,DOTHAN,AL,36305,3347935000,0.538
10055,DOTHAN,AL,36305,3347935000,1.165
10055,DOTHAN,AL,36305,3347935000,45664
10055,DOTHAN,AL,36305,3347935000,32.237
10055,DOTHAN,AL,36305,3347935000,26
10055,DOTHAN,AL,36305,3347935000,0.807
10056,BIRMINGHAM,AL,35205,2059397000,0.182
10056,BIRMINGHAM,AL,35205,2059397000,0.685
10056,BIRMINGHAM,AL,35205,2059397000,14062
10056,BIRMINGHAM,AL,35205,2059397000,24.098
10056,BIRMINGHAM,AL,35205,2059397000,9
10056,BIRMINGHAM,AL,35205,2059397000,0.373
10056,BIRMINGHAM,AL,35205,2059397000,0.193
10056,BIRMINGHAM,AL,35205,2059397000,0.872
10056,BIRMINGHAM,AL,35205,2059397000,8507
10056,BIRMINGHAM,AL,35205,2059397000,15.884
10056,BIRMINGHAM,AL,35205,2059397000,7
10056,BIRMINGHAM,AL,35205,2059397000,0.441
10056,BIRMINGHAM,AL,35205,2059397000,0.111
10056,BIRMINGHAM,AL,35205,2059397000,0.456
10056,BIRMINGHAM,AL,35205,2059397000,18282
10056,BIRMINGHAM,AL,35205,2059397000,33.327
10056,BIRMINGHAM,AL,35205,2059397000,8
10056,BIRMINGHAM,AL,35205,2059397000,0.24
10056,BIRMINGHAM,AL,35205,2059397000,0.068
10056,BIRMINGHAM,AL,35205,2059397000,0.514
10056,BIRMINGHAM,AL,35205,2059397000,10471
10056,BIRMINGHAM,AL,35205,2059397000,18.764
10056,BIRMINGHAM,AL,35205,2059397000,4
10056,BIRMINGHAM,AL,35205,2059397000,0.213
10056,BIRMINGHAM,AL,35205,2059397000,0.142
10056,BIRMINGHAM,AL,35205,2059397000,1.076
10056,BIRMINGHAM,AL,35205,2059397000,283
10056,BIRMINGHAM,AL,35205,2059397000,8.966
10056,BIRMINGHAM,AL,35205,2059397000,4
10056,BIRMINGHAM,AL,35205,2059397000,0.446
10056,BIRMINGHAM,AL,35205,2059397000,0.275
10056,BIRMINGHAM,AL,35205,2059397000,2.091
10056,BIRMINGHAM,AL,35205,2059397000,518
10056,BIRMINGHAM,AL,35205,2059397000,4.614
10056,BIRMINGHAM,AL,35205,2059397000,4
10056,BIRMINGHAM,AL,35205,2059397000,0.867
10056,BIRMINGHAM,AL,35205,2059397000,0.813
10056,BIRMINGHAM,AL,35205,2059397000,2.55
10056,BIRMINGHAM,AL,35205,2059397000,120246
10056,BIRMINGHAM,AL,35205,2059397000,8.001
10056,BIRMINGHAM,AL,35205,2059397000,12
10056,BIRMINGHAM,AL,35205,2059397000,1.5
10056,BIRMINGHAM,AL,35205,2059397000,0.685
10056,BIRMINGHAM,AL,35205,2059397000,1.127
10056,BIRMINGHAM,AL,35205,2059397000,103687
10056,BIRMINGHAM,AL,35205,2059397000,70.03
10056,BIRMINGHAM,AL,35205,2059397000,62
10056,BIRMINGHAM,AL,35205,2059397000,0.885
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,6
10058,CENTREVILLE,AL,35042,2059264881,0.009
10058,CENTREVILLE,AL,35042,2059264881,0
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,311
10058,CENTREVILLE,AL,35042,2059264881,0.591
10058,CENTREVILLE,AL,35042,2059264881,0
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,1721
10058,CENTREVILLE,AL,35042,2059264881,0.062
10058,CENTREVILLE,AL,35042,2059264881,0
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,2.87
10058,CENTREVILLE,AL,35042,2059264881,1721
10058,CENTREVILLE,AL,35042,2059264881,1.044
10058,CENTREVILLE,AL,35042,2059264881,0
10058,CENTREVILLE,AL,35042,2059264881,0
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,120
10059,MOULTON,AL,35650,2569742200,0.144
10059,MOULTON,AL,35650,2569742200,0
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,2.746
10059,MOULTON,AL,35650,2569742200,682
10059,MOULTON,AL,35650,2569742200,1.091
10059,MOULTON,AL,35650,2569742200,0
10059,MOULTON,AL,35650,2569742200,0
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,3747
10059,MOULTON,AL,35650,2569742200,0.1
10059,MOULTON,AL,35650,2569742200,0
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,0.232
10059,MOULTON,AL,35650,2569742200,4.562
10059,MOULTON,AL,35650,2569742200,3747
10059,MOULTON,AL,35650,2569742200,1.448
10059,MOULTON,AL,35650,2569742200,2
10059,MOULTON,AL,35650,2569742200,1.381
10061,SCOTTSBORO,AL,35768,2562594444,0.035
10061,SCOTTSBORO,AL,35768,2562594444,3.43
10061,SCOTTSBORO,AL,35768,2562594444,958
10061,SCOTTSBORO,AL,35768,2562594444,1.438
10061,SCOTTSBORO,AL,35768,2562594444,1
10061,SCOTTSBORO,AL,35768,2562594444,0.695
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,356
10061,SCOTTSBORO,AL,35768,2562594444,0.535
10061,SCOTTSBORO,AL,35768,2562594444,0
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,0.289
10061,SCOTTSBORO,AL,35768,2562594444,2.196
10061,SCOTTSBORO,AL,35768,2562594444,2595
10061,SCOTTSBORO,AL,35768,2562594444,4.394
10061,SCOTTSBORO,AL,35768,2562594444,4
10061,SCOTTSBORO,AL,35768,2562594444,0.91
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,2.576
10061,SCOTTSBORO,AL,35768,2562594444,895
10061,SCOTTSBORO,AL,35768,2562594444,1.163
10061,SCOTTSBORO,AL,35768,2562594444,0
10061,SCOTTSBORO,AL,35768,2562594444,0
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,8
10061,SCOTTSBORO,AL,35768,2562594444,0.282
10061,SCOTTSBORO,AL,35768,2562594444,0
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,42
10061,SCOTTSBORO,AL,35768,2562594444,0.694
10061,SCOTTSBORO,AL,35768,2562594444,2
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,14571
10061,SCOTTSBORO,AL,35768,2562594444,0.616
10061,SCOTTSBORO,AL,35768,2562594444,0
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,0.048
10061,SCOTTSBORO,AL,35768,2562594444,0.943
10061,SCOTTSBORO,AL,35768,2562594444,14079
10061,SCOTTSBORO,AL,35768,2562594444,7.01
10061,SCOTTSBORO,AL,35768,2562594444,2
10061,SCOTTSBORO,AL,35768,2562594444,0.285
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,54
10062,GENEVA,AL,36340,3346843655,0.081
10062,GENEVA,AL,36340,3346843655,0
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,54
10062,GENEVA,AL,36340,3346843655,0.081
10062,GENEVA,AL,36340,3346843655,0
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,524
10062,GENEVA,AL,36340,3346843655,0.786
10062,GENEVA,AL,36340,3346843655,1
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,180
10062,GENEVA,AL,36340,3346843655,0.233
10062,GENEVA,AL,36340,3346843655,1
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,6
10062,GENEVA,AL,36340,3346843655,0.195
10062,GENEVA,AL,36340,3346843655,0
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,2
10062,GENEVA,AL,36340,3346843655,0.008
10062,GENEVA,AL,36340,3346843655,0
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,4331
10062,GENEVA,AL,36340,3346843655,0.155
